Rok,idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idKategoriaUczniow,KategoriaUczniów,idPublicznosc,Publiczność,idSpecyfikaSzkoly,SpecyfikaSzkoły,idTypDanaDziedzinowa,TypDanejDziedzinowej,idKlasa,Klasa,LiczbaUczniów
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,28
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,38
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,11
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,1
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,5
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,6
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,5
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,6
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,7
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,2
2019,18,PODKARPACKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,3
2019,18,PODKARPACKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2019,18,PODKARPACKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,13
2019,18,PODKARPACKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,3
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,14
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,2
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,3
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,2
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,4
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,2
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,3
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,2
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,5
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,7
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,14
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,32
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,189
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,172
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,139
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,130
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,95
2019,20,PODLASKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,67
2019,20,PODLASKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2019,20,PODLASKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2019,20,PODLASKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,1
2019,20,PODLASKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,18
2019,20,PODLASKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,22
2019,20,PODLASKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,42
2019,22,POMORSKIE,1,Przedszkole,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,2,0,1
2019,22,POMORSKIE,1,Przedszkole,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,2,0,36
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,8
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,111
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,100
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,120
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,43
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,133
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,89
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,56
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,46
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,1
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,9
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,75
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,55
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,106
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,117
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,87
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,75
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,59
2019,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,41
2019,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,3
2019,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,1
2019,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,20
2019,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,6
2019,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,41
2019,22,POMORSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,18
2019,24,ŚLĄSKIE,1,Przedszkole,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,2,0,33
2019,24,ŚLĄSKIE,1,Przedszkole,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,2,0,30
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,1
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,3
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,4
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,13
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,86
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,58
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,55
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,39
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,72
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,30
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,38
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,72
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,72
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,424
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,414
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,278
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,224
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,132
2019,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,92
2019,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,2
2019,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,4
2019,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,26
2019,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,52
2019,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,31
2019,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,47
2019,24,ŚLĄSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2019,24,ŚLĄSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2019,26,ŚWIĘTOKRZYSKIE,1,Przedszkole,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,2,0,2
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,1
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,3
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,3
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,2
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,2
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,1
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,4
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2019,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,1
2019,26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,1
2019,28,WARMIŃSKO-MAZURSKIE,1,Przedszkole,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,2,0,1
2019,28,WARMIŃSKO-MAZURSKIE,1,Przedszkole,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,2,0,16
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,4
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,22
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,8
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,4
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,1
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,5
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,2
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,6
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,2,0,1
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,3
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,6
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,24
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,13
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,22
2019,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,10
